Input Sample,B cells naive,B cells memory,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Neutrophils,P-value,Pearson Correlation,RMSE
90,0,0.07176694793505747,0,0.009098595665544136,0.2437094066837014,0.06343883150590947,0.09264711033105318,0,0.09040802849723242,0.09282314844433072,0.081273530278216,0.05386331137026343,0.07669592928810513,0.049733765263088536,0.014439186883585647,0.06010220785391248,0,0.8108681761494173,0.6932082941153304
91,0,0.05277757791692411,0.16284783983794127,0.008743807454615704,0.138811688237124,0,0.052654759335816606,0,0.06656030774517505,0.0542728273808465,0.14070651892519,0.11049028449868353,0,0.08632085694118018,0.07763521004888627,0.04817832167761677,0,0.7895624164588428,0.6908425616247558
92,0.0026087827155102956,0.1523143986973836,0,0.14286767818372703,0.18867777647389503,0.01568925851993728,0.09080527350611392,0,0.09080867353248105,0.035905329850708385,0.11637185495605609,0.007830693748380498,0.09175738152897547,0,0.0643628982868313,0,0,0.7996556965878251,0.6889465459385236
93,0.048749134068346925,0.12442064412113875,0.03281620060672119,0.19186112872099884,0.13168239575874405,0.062480913556247825,0.1329941468874093,0,0.061783021838312295,0,0.09792443416051796,0,0.060041504687920536,0.023461835428528015,0.011608375315102474,0.02017626485001184,0,0.8039203391007964,0.6737487533039035
94,0.07724890252826194,0.07485922746008775,0.13535774747492568,0.05275290605181181,0.0495595930209859,0.07906864414618102,0.056190682793888405,0,0.1306465309174287,0.03749865488916819,0.031028545997450436,0.0838941497546262,0.024420589167591728,0,0.044066316829161754,0.12340750896843045,0,0.7785340798920446,0.6865764985191826
95,0.058942250148808696,0.1096605824081666,0,0.16340784725974758,0.11952095734324522,0.10375268703901312,0.06233404918816329,0,0.09622033094601545,0.10485252241118814,0.024091536810455713,0.026815466289691604,0.09461555655867056,0,0.035786213596834024,0,0,0.7795383293316477,0.7084356438104366
96,0,0.1552582346528912,0.014444478145738989,0.09317317860293947,0.04591475139922657,0.09147770679602303,0,0.16556434542720644,0,0.051196998866514375,0.035207804603952585,0.09047701919592213,0.037087198837529596,0.10666948203919921,0.059845668945169815,0.053683132487686525,0,0.7900725287121569,0.7161799158712321
97,0.02107704394200059,0.07035287803269406,0,0.20664693815330348,0.01281458706357606,0.1215406535111782,0.01250977417571464,0.08693713682633232,0.03202939608695693,0.05012098625539069,0.11045343981004675,0.06059439138701603,0.04400963408927867,0,0.11022529899471929,0.06068784167179225,0,0.8020365398259017,0.7046415526727786
98,0.03316812774215062,0.07768237758473229,0.06746982073458223,0.014447057400990997,0.12803807809112425,0.014388461927071777,0.014594122861085674,0,0.09478701724860183,0.08342961478966993,0.10264723460757111,0.07268653457667436,0.08211523096105687,0.044207491005584895,0.08192751081791261,0.08841131965119053,0,0.8083150315541625,0.696622901058485
99,0.10405331941975256,0.06980082475885165,0.09371887702232595,0.016239674523028422,0.18787852788333353,0.14345466928293837,0.06406612018531202,0.12441131140972904,0,0.059519228342123996,0.06381532535242794,0.04859301612204076,0.024449105698135788,0,0,0,0,0.8271212239691749,0.6606202839157113
